step,wallclock_s,step_time_ms,fwd_us,bwd_us,opt_us,dataloader_us,active_bytes,reserved_bytes,num_alloc_retries,num_device_alloc,num_device_free
1174,6937116.420349,277.658,-1.0,-1.0,-1.0,188.1,683933696,46393196544,0,348,0
1175,6937116.700297,279.948,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1176,6937116.980334,280.037,-1.0,-1.0,-1.0,187.7,683933696,46393196544,0,348,0
1177,6937117.258791,278.456,-1.0,-1.0,-1.0,205.5,683933696,46393196544,0,348,0
1178,6937117.535983,277.193,-1.0,-1.0,-1.0,459.1,683933696,46393196544,0,348,0
1179,6937117.812605,276.622,-1.0,-1.0,-1.0,172.8,683933696,46393196544,0,348,0
1180,6937118.090720,278.115,-1.0,-1.0,-1.0,772.2,683933696,46393196544,0,348,0
1181,6937118.366370,275.650,-1.0,-1.0,-1.0,181.7,683933696,46393196544,0,348,0
1182,6937118.647544,281.174,-1.0,-1.0,-1.0,449.7,683933696,46393196544,0,348,0
1183,6937118.922826,275.282,-1.0,-1.0,-1.0,175.7,683933696,46393196544,0,348,0
1184,6937119.201488,278.663,-1.0,-1.0,-1.0,181.8,683933696,46393196544,0,348,0
1185,6937119.479239,277.751,-1.0,-1.0,-1.0,172.1,683933696,46393196544,0,348,0
1186,6937119.757939,278.700,-1.0,-1.0,-1.0,177.3,683933696,46393196544,0,348,0
1187,6937120.035729,277.790,-1.0,-1.0,-1.0,182.9,683933696,46393196544,0,348,0
1188,6937120.315077,279.348,-1.0,-1.0,-1.0,176.5,683933696,46393196544,0,348,0
1189,6937120.593193,278.116,-1.0,-1.0,-1.0,179.1,683933696,46393196544,0,348,0
1190,6937120.871651,278.458,-1.0,-1.0,-1.0,184.0,683933696,46393196544,0,348,0
1191,6937121.145963,274.312,-1.0,-1.0,-1.0,416.3,683933696,46393196544,0,348,0
1192,6937121.421139,275.176,-1.0,-1.0,-1.0,252.5,683933696,46393196544,0,348,0
1193,6937121.700068,278.929,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1194,6937121.977246,277.177,-1.0,-1.0,-1.0,173.7,683933696,46393196544,0,348,0
1195,6937122.253917,276.671,-1.0,-1.0,-1.0,179.6,683933696,46393196544,0,348,0
1196,6937122.532918,279.001,-1.0,-1.0,-1.0,179.0,683933696,46393196544,0,348,0
1197,6937122.809720,276.802,-1.0,-1.0,-1.0,457.7,683933696,46393196544,0,348,0
1198,6937123.084929,275.208,-1.0,-1.0,-1.0,460.5,683933696,46393196544,0,348,0
1199,6937123.360804,275.875,-1.0,-1.0,-1.0,177.7,683933696,46393196544,0,348,0
1200,6937123.638671,277.867,-1.0,-1.0,-1.0,174.6,683933696,46393196544,0,348,0
1201,6937123.924846,286.176,-1.0,-1.0,-1.0,291.7,683933696,46393196544,0,348,0
1202,6937124.198430,273.583,-1.0,-1.0,-1.0,175.6,683933696,46393196544,0,348,0
1203,6937124.477181,278.751,-1.0,-1.0,-1.0,705.2,683933696,46393196544,0,348,0
1204,6937124.757829,280.648,-1.0,-1.0,-1.0,773.2,683933696,46393196544,0,348,0
1205,6937125.037355,279.526,-1.0,-1.0,-1.0,191.1,683933696,46393196544,0,348,0
1206,6937125.315802,278.448,-1.0,-1.0,-1.0,176.5,683933696,46393196544,0,348,0
1207,6937125.594345,278.542,-1.0,-1.0,-1.0,523.4,683933696,46393196544,0,348,0
1208,6937125.872515,278.170,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1209,6937126.148957,276.442,-1.0,-1.0,-1.0,179.1,683933696,46393196544,0,348,0
1210,6937126.424652,275.696,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1211,6937126.700294,275.642,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
1212,6937126.975879,275.585,-1.0,-1.0,-1.0,451.7,683933696,46393196544,0,348,0
1213,6937127.255225,279.345,-1.0,-1.0,-1.0,179.0,683933696,46393196544,0,348,0
1214,6937127.532435,277.211,-1.0,-1.0,-1.0,171.3,683933696,46393196544,0,348,0
1215,6937127.812021,279.586,-1.0,-1.0,-1.0,180.3,683933696,46393196544,0,348,0
1216,6937128.092097,280.076,-1.0,-1.0,-1.0,202.2,683933696,46393196544,0,348,0
1217,6937128.371898,279.801,-1.0,-1.0,-1.0,186.3,683933696,46393196544,0,348,0
1218,6937128.652909,281.011,-1.0,-1.0,-1.0,171.6,683933696,46393196544,0,348,0
1219,6937128.931623,278.714,-1.0,-1.0,-1.0,174.2,683933696,46393196544,0,348,0
1220,6937129.210455,278.832,-1.0,-1.0,-1.0,170.8,683933696,46393196544,0,348,0
1221,6937129.488280,277.825,-1.0,-1.0,-1.0,418.4,683933696,46393196544,0,348,0
1222,6937129.763465,275.185,-1.0,-1.0,-1.0,175.7,683933696,46393196544,0,348,0
1223,6937130.040565,277.100,-1.0,-1.0,-1.0,205.1,683933696,46393196544,0,348,0
1224,6937130.315145,274.580,-1.0,-1.0,-1.0,489.4,683933696,46393196544,0,348,0
1225,6937130.593871,278.726,-1.0,-1.0,-1.0,453.3,683933696,46393196544,0,348,0
1226,6937130.873361,279.491,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
1227,6937131.148699,275.338,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1228,6937131.423699,275.000,-1.0,-1.0,-1.0,179.1,683933696,46393196544,0,348,0
1229,6937131.702226,278.526,-1.0,-1.0,-1.0,179.1,683933696,46393196544,0,348,0
1230,6937131.980708,278.482,-1.0,-1.0,-1.0,193.6,683933696,46393196544,0,348,0
1231,6937132.257607,276.899,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1232,6937132.533167,275.560,-1.0,-1.0,-1.0,448.6,683933696,46393196544,0,348,0
1233,6937132.816309,283.142,-1.0,-1.0,-1.0,494.9,683933696,46393196544,0,348,0
1234,6937133.094095,277.786,-1.0,-1.0,-1.0,179.6,683933696,46393196544,0,348,0
1235,6937133.372798,278.703,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1236,6937133.652952,280.154,-1.0,-1.0,-1.0,172.2,683933696,46393196544,0,348,0
1237,6937133.933834,280.882,-1.0,-1.0,-1.0,173.3,683933696,46393196544,0,348,0
1238,6937134.213749,279.915,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
1239,6937134.493096,279.347,-1.0,-1.0,-1.0,175.6,683933696,46393196544,0,348,0
1240,6937134.774159,281.063,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1241,6937135.050418,276.260,-1.0,-1.0,-1.0,185.2,683933696,46393196544,0,348,0
1242,6937135.328918,278.500,-1.0,-1.0,-1.0,486.4,683933696,46393196544,0,348,0
1243,6937135.603938,275.020,-1.0,-1.0,-1.0,177.7,683933696,46393196544,0,348,0
1244,6937135.883318,279.380,-1.0,-1.0,-1.0,182.7,683933696,46393196544,0,348,0
1245,6937136.161579,278.261,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1246,6937136.440770,279.192,-1.0,-1.0,-1.0,193.1,683933696,46393196544,0,348,0
1247,6937136.720258,279.487,-1.0,-1.0,-1.0,176.5,683933696,46393196544,0,348,0
1248,6937136.997616,277.359,-1.0,-1.0,-1.0,189.8,683933696,46393196544,0,348,0
1249,6937137.277263,279.646,-1.0,-1.0,-1.0,183.5,683933696,46393196544,0,348,0
1250,6937137.554319,277.056,-1.0,-1.0,-1.0,182.3,683933696,46393196544,0,348,0
1251,6937137.834496,280.177,-1.0,-1.0,-1.0,195.2,683933696,46393196544,0,348,0
1252,6937138.115940,281.444,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1253,6937138.392597,276.658,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1254,6937138.666483,273.886,-1.0,-1.0,-1.0,175.5,683933696,46393196544,0,348,0
1255,6937138.947567,281.084,-1.0,-1.0,-1.0,305.8,683933696,46393196544,0,348,0
1256,6937139.221865,274.298,-1.0,-1.0,-1.0,181.3,683933696,46393196544,0,348,0
1257,6937139.500554,278.688,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
1258,6937139.778100,277.546,-1.0,-1.0,-1.0,185.6,683933696,46393196544,0,348,0
1259,6937140.054469,276.369,-1.0,-1.0,-1.0,180.3,683933696,46393196544,0,348,0
1260,6937140.333392,278.923,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1261,6937140.611251,277.859,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1262,6937140.890338,279.087,-1.0,-1.0,-1.0,174.1,683933696,46393196544,0,348,0
1263,6937141.170619,280.281,-1.0,-1.0,-1.0,182.5,683933696,46393196544,0,348,0
1264,6937141.448945,278.326,-1.0,-1.0,-1.0,172.0,683933696,46393196544,0,348,0
1265,6937141.725015,276.070,-1.0,-1.0,-1.0,173.3,683933696,46393196544,0,348,0
1266,6937142.000278,275.263,-1.0,-1.0,-1.0,180.1,683933696,46393196544,0,348,0
1267,6937142.277718,277.440,-1.0,-1.0,-1.0,179.1,683933696,46393196544,0,348,0
1268,6937142.556806,279.087,-1.0,-1.0,-1.0,182.1,683933696,46393196544,0,348,0
1269,6937142.832707,275.901,-1.0,-1.0,-1.0,190.9,683933696,46393196544,0,348,0
1270,6937143.112263,279.556,-1.0,-1.0,-1.0,179.4,683933696,46393196544,0,348,0
1271,6937143.420549,308.286,-1.0,-1.0,-1.0,36396.1,683933696,46393196544,0,348,0
1272,6937143.727060,306.511,-1.0,-1.0,-1.0,250.0,683933696,46393196544,0,348,0
1273,6937144.000536,273.476,-1.0,-1.0,-1.0,194.4,683933696,46393196544,0,348,0
1274,6937149.202469,5201.933,-1.0,-1.0,-1.0,936.7,683933696,46393196544,0,348,0
1275,6937149.474627,272.158,-1.0,-1.0,-1.0,571.1,683933696,46393196544,0,348,0
1276,6937149.750381,275.754,-1.0,-1.0,-1.0,179.6,683933696,46393196544,0,348,0
1277,6937150.027355,276.974,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1278,6937150.309180,281.825,-1.0,-1.0,-1.0,185.1,683933696,46393196544,0,348,0
1279,6937150.584400,275.220,-1.0,-1.0,-1.0,202.2,683933696,46393196544,0,348,0
1280,6937150.857804,273.405,-1.0,-1.0,-1.0,176.4,683933696,46393196544,0,348,0
1281,6937151.137446,279.642,-1.0,-1.0,-1.0,707.5,683933696,46393196544,0,348,0
1282,6937151.419426,281.980,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1283,6937151.693874,274.448,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1284,6937151.972762,278.888,-1.0,-1.0,-1.0,182.9,683933696,46393196544,0,348,0
1285,6937152.250029,277.267,-1.0,-1.0,-1.0,181.1,683933696,46393196544,0,348,0
1286,6937152.524614,274.584,-1.0,-1.0,-1.0,190.4,683933696,46393196544,0,348,0
1287,6937152.801231,276.617,-1.0,-1.0,-1.0,179.6,683933696,46393196544,0,348,0
1288,6937153.081351,280.120,-1.0,-1.0,-1.0,178.0,683933696,46393196544,0,348,0
1289,6937153.358451,277.100,-1.0,-1.0,-1.0,238.1,683933696,46393196544,0,348,0
1290,6937153.633928,275.477,-1.0,-1.0,-1.0,181.3,683933696,46393196544,0,348,0
1291,6937153.915766,281.838,-1.0,-1.0,-1.0,175.3,683933696,46393196544,0,348,0
1292,6937154.194596,278.830,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
1293,6937154.474584,279.988,-1.0,-1.0,-1.0,185.0,683933696,46393196544,0,348,0
1294,6937154.752634,278.049,-1.0,-1.0,-1.0,180.2,683933696,46393196544,0,348,0
1295,6937155.031125,278.492,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
1296,6937155.309221,278.095,-1.0,-1.0,-1.0,184.9,683933696,46393196544,0,348,0
1297,6937155.584155,274.934,-1.0,-1.0,-1.0,182.9,683933696,46393196544,0,348,0
1298,6937155.862210,278.055,-1.0,-1.0,-1.0,187.3,683933696,46393196544,0,348,0
1299,6937156.140557,278.348,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1300,6937156.420442,279.885,-1.0,-1.0,-1.0,183.7,683933696,46393196544,0,348,0
1301,6937156.705822,285.380,-1.0,-1.0,-1.0,698.9,683933696,46393196544,0,348,0
1302,6937156.979932,274.110,-1.0,-1.0,-1.0,184.0,683933696,46393196544,0,348,0
1303,6937157.254572,274.640,-1.0,-1.0,-1.0,170.1,683933696,46393196544,0,348,0
1304,6937157.534832,280.260,-1.0,-1.0,-1.0,169.9,683933696,46393196544,0,348,0
1305,6937157.811674,276.841,-1.0,-1.0,-1.0,175.6,683933696,46393196544,0,348,0
1306,6937158.091054,279.381,-1.0,-1.0,-1.0,167.5,683933696,46393196544,0,348,0
1307,6937158.367795,276.741,-1.0,-1.0,-1.0,162.1,683933696,46393196544,0,348,0
1308,6937158.648616,280.821,-1.0,-1.0,-1.0,158.2,683933696,46393196544,0,348,0
1309,6937158.924522,275.906,-1.0,-1.0,-1.0,165.1,683933696,46393196544,0,348,0
1310,6937159.199256,274.734,-1.0,-1.0,-1.0,223.6,683933696,46393196544,0,348,0
1311,6937159.477089,277.833,-1.0,-1.0,-1.0,166.8,683933696,46393196544,0,348,0
1312,6937159.755255,278.166,-1.0,-1.0,-1.0,168.5,683933696,46393196544,0,348,0
1313,6937160.031602,276.347,-1.0,-1.0,-1.0,157.2,683933696,46393196544,0,348,0
1314,6937160.310287,278.684,-1.0,-1.0,-1.0,163.8,683933696,46393196544,0,348,0
1315,6937160.586069,275.782,-1.0,-1.0,-1.0,167.5,683933696,46393196544,0,348,0
1316,6937160.864088,278.018,-1.0,-1.0,-1.0,163.7,683933696,46393196544,0,348,0
1317,6937161.143786,279.699,-1.0,-1.0,-1.0,159.6,683933696,46393196544,0,348,0
1318,6937161.419656,275.870,-1.0,-1.0,-1.0,164.4,683933696,46393196544,0,348,0
1319,6937161.701564,281.908,-1.0,-1.0,-1.0,160.4,683933696,46393196544,0,348,0
1320,6937161.977282,275.717,-1.0,-1.0,-1.0,162.4,683933696,46393196544,0,348,0
1321,6937162.254652,277.370,-1.0,-1.0,-1.0,170.8,683933696,46393196544,0,348,0
1322,6937162.531934,277.282,-1.0,-1.0,-1.0,165.4,683933696,46393196544,0,348,0
1323,6937162.810810,278.876,-1.0,-1.0,-1.0,158.1,683933696,46393196544,0,348,0
1324,6937163.087043,276.233,-1.0,-1.0,-1.0,205.4,683933696,46393196544,0,348,0
1325,6937163.365765,278.722,-1.0,-1.0,-1.0,200.5,683933696,46393196544,0,348,0
1326,6937163.644451,278.685,-1.0,-1.0,-1.0,597.1,683933696,46393196544,0,348,0
1327,6937163.922647,278.196,-1.0,-1.0,-1.0,211.1,683933696,46393196544,0,348,0
1328,6937164.208242,285.595,-1.0,-1.0,-1.0,499.9,683933696,46393196544,0,348,0
1329,6937164.483840,275.598,-1.0,-1.0,-1.0,566.8,683933696,46393196544,0,348,0
1330,6937164.762114,278.274,-1.0,-1.0,-1.0,223.9,683933696,46393196544,0,348,0
1331,6937165.042328,280.214,-1.0,-1.0,-1.0,225.5,683933696,46393196544,0,348,0
1332,6937165.321796,279.468,-1.0,-1.0,-1.0,529.7,683933696,46393196544,0,348,0
1333,6937165.599978,278.182,-1.0,-1.0,-1.0,238.0,683933696,46393196544,0,348,0
1334,6937165.877062,277.084,-1.0,-1.0,-1.0,199.1,683933696,46393196544,0,348,0
1335,6937166.154735,277.674,-1.0,-1.0,-1.0,525.2,683933696,46393196544,0,348,0
1336,6937166.431888,277.153,-1.0,-1.0,-1.0,193.3,683933696,46393196544,0,348,0
1337,6937166.706494,274.606,-1.0,-1.0,-1.0,200.1,683933696,46393196544,0,348,0
1338,6937166.984354,277.860,-1.0,-1.0,-1.0,195.7,683933696,46393196544,0,348,0
1339,6937167.259992,275.638,-1.0,-1.0,-1.0,201.5,683933696,46393196544,0,348,0
1340,6937167.538882,278.890,-1.0,-1.0,-1.0,485.2,683933696,46393196544,0,348,0
1341,6937167.814107,275.225,-1.0,-1.0,-1.0,191.4,683933696,46393196544,0,348,0
1342,6937168.094651,280.544,-1.0,-1.0,-1.0,689.4,683933696,46393196544,0,348,0
1343,6937168.373868,279.217,-1.0,-1.0,-1.0,230.1,683933696,46393196544,0,348,0
1344,6937168.653261,279.393,-1.0,-1.0,-1.0,556.5,683933696,46393196544,0,348,0
1345,6937168.932047,278.786,-1.0,-1.0,-1.0,221.2,683933696,46393196544,0,348,0
1346,6937169.210284,278.237,-1.0,-1.0,-1.0,505.9,683933696,46393196544,0,348,0
1347,6937169.486422,276.138,-1.0,-1.0,-1.0,210.0,683933696,46393196544,0,348,0
1348,6937169.761247,274.825,-1.0,-1.0,-1.0,196.4,683933696,46393196544,0,348,0
1349,6937170.038521,277.274,-1.0,-1.0,-1.0,207.6,683933696,46393196544,0,348,0
1350,6937170.317805,279.284,-1.0,-1.0,-1.0,599.5,683933696,46393196544,0,348,0
1351,6937170.593175,275.370,-1.0,-1.0,-1.0,200.3,683933696,46393196544,0,348,0
1352,6937170.870143,276.968,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1353,6937171.144788,274.645,-1.0,-1.0,-1.0,185.3,683933696,46393196544,0,348,0
1354,6937171.422162,277.374,-1.0,-1.0,-1.0,184.6,683933696,46393196544,0,348,0
1355,6937171.700143,277.981,-1.0,-1.0,-1.0,181.5,683933696,46393196544,0,348,0
1356,6937171.977753,277.610,-1.0,-1.0,-1.0,194.1,683933696,46393196544,0,348,0
1357,6937172.256335,278.582,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1358,6937172.534420,278.085,-1.0,-1.0,-1.0,199.6,683933696,46393196544,0,348,0
1359,6937172.812872,278.452,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1360,6937173.092151,279.279,-1.0,-1.0,-1.0,183.3,683933696,46393196544,0,348,0
1361,6937173.372649,280.498,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1362,6937173.651655,279.006,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1363,6937173.931083,279.428,-1.0,-1.0,-1.0,171.4,683933696,46393196544,0,348,0
1364,6937174.206581,275.497,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
1365,6937174.482910,276.330,-1.0,-1.0,-1.0,185.4,683933696,46393196544,0,348,0
1366,6937174.760194,277.283,-1.0,-1.0,-1.0,505.1,683933696,46393196544,0,348,0
1367,6937175.035719,275.525,-1.0,-1.0,-1.0,189.6,683933696,46393196544,0,348,0
1368,6937175.313904,278.185,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1369,6937175.593421,279.517,-1.0,-1.0,-1.0,180.7,683933696,46393196544,0,348,0
1370,6937175.870911,277.491,-1.0,-1.0,-1.0,190.2,683933696,46393196544,0,348,0
1371,6937176.149512,278.600,-1.0,-1.0,-1.0,172.2,683933696,46393196544,0,348,0
1372,6937176.424757,275.246,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
1373,6937176.703931,279.174,-1.0,-1.0,-1.0,174.2,683933696,46393196544,0,348,0
1374,6937176.981059,277.128,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1375,6937177.260631,279.572,-1.0,-1.0,-1.0,276.4,683933696,46393196544,0,348,0
1376,6937177.536867,276.236,-1.0,-1.0,-1.0,240.6,683933696,46393196544,0,348,0
1377,6937177.813321,276.454,-1.0,-1.0,-1.0,209.3,683933696,46393196544,0,348,0
1378,6937178.091240,277.919,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1379,6937178.368660,277.420,-1.0,-1.0,-1.0,190.1,683933696,46393196544,0,348,0
1380,6937178.645039,276.379,-1.0,-1.0,-1.0,251.8,683933696,46393196544,0,348,0
1381,6937178.918986,273.947,-1.0,-1.0,-1.0,171.9,683933696,46393196544,0,348,0
1382,6937179.199520,280.534,-1.0,-1.0,-1.0,176.8,683933696,46393196544,0,348,0
1383,6937179.475440,275.919,-1.0,-1.0,-1.0,178.3,683933696,46393196544,0,348,0
1384,6937179.754133,278.693,-1.0,-1.0,-1.0,185.0,683933696,46393196544,0,348,0
1385,6937180.035553,281.421,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1386,6937180.314082,278.528,-1.0,-1.0,-1.0,190.1,683933696,46393196544,0,348,0
1387,6937180.594719,280.637,-1.0,-1.0,-1.0,194.0,683933696,46393196544,0,348,0
1388,6937180.872860,278.141,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1389,6937181.156096,283.237,-1.0,-1.0,-1.0,180.4,683933696,46393196544,0,348,0
1390,6937181.432133,276.037,-1.0,-1.0,-1.0,172.3,683933696,46393196544,0,348,0
1391,6937181.712358,280.225,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1392,6937181.991128,278.770,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
1393,6937182.267975,276.848,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1394,6937182.543896,275.920,-1.0,-1.0,-1.0,174.4,683933696,46393196544,0,348,0
1395,6937182.818201,274.305,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1396,6937183.095717,277.516,-1.0,-1.0,-1.0,175.3,683933696,46393196544,0,348,0
1397,6937183.373006,277.289,-1.0,-1.0,-1.0,174.6,683933696,46393196544,0,348,0
1398,6937183.686871,313.865,-1.0,-1.0,-1.0,38909.9,683933696,46393196544,0,348,0
1399,6937183.960347,273.476,-1.0,-1.0,-1.0,577.0,683933696,46393196544,0,348,0
1400,6937184.238933,278.586,-1.0,-1.0,-1.0,220.8,683933696,46393196544,0,348,0
1401,6937184.527629,288.696,-1.0,-1.0,-1.0,298.6,683933696,46393196544,0,348,0
1402,6937184.804431,276.802,-1.0,-1.0,-1.0,231.4,683933696,46393196544,0,348,0
1403,6937185.077745,273.315,-1.0,-1.0,-1.0,222.4,683933696,46393196544,0,348,0
1404,6937188.353932,3276.186,-1.0,-1.0,-1.0,264.8,683933696,46393196544,0,348,0
1405,6937188.630516,276.584,-1.0,-1.0,-1.0,200.0,683933696,46393196544,0,348,0
1406,6937188.903370,272.854,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
1407,6937189.193951,290.581,-1.0,-1.0,-1.0,174.7,683933696,46393196544,0,348,0
1408,6937189.470514,276.564,-1.0,-1.0,-1.0,175.0,683933696,46393196544,0,348,0
1409,6937189.745980,275.465,-1.0,-1.0,-1.0,173.4,683933696,46393196544,0,348,0
1410,6937190.021095,275.116,-1.0,-1.0,-1.0,178.0,683933696,46393196544,0,348,0
1411,6937190.298051,276.956,-1.0,-1.0,-1.0,186.4,683933696,46393196544,0,348,0
1412,6937190.577204,279.152,-1.0,-1.0,-1.0,187.2,683933696,46393196544,0,348,0
1413,6937190.852277,275.074,-1.0,-1.0,-1.0,172.3,683933696,46393196544,0,348,0
1414,6937191.133837,281.560,-1.0,-1.0,-1.0,288.8,683933696,46393196544,0,348,0
1415,6937191.411808,277.971,-1.0,-1.0,-1.0,185.0,683933696,46393196544,0,348,0
1416,6937191.687558,275.751,-1.0,-1.0,-1.0,482.3,683933696,46393196544,0,348,0
1417,6937191.961395,273.837,-1.0,-1.0,-1.0,187.9,683933696,46393196544,0,348,0
1418,6937192.243737,282.342,-1.0,-1.0,-1.0,183.1,683933696,46393196544,0,348,0
1419,6937192.518745,275.007,-1.0,-1.0,-1.0,188.5,683933696,46393196544,0,348,0
1420,6937192.797289,278.545,-1.0,-1.0,-1.0,174.6,683933696,46393196544,0,348,0
1421,6937193.076501,279.211,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
1422,6937193.352570,276.070,-1.0,-1.0,-1.0,173.1,683933696,46393196544,0,348,0
1423,6937193.630722,278.152,-1.0,-1.0,-1.0,182.8,683933696,46393196544,0,348,0
1424,6937193.905280,274.558,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
1425,6937194.181973,276.693,-1.0,-1.0,-1.0,185.9,683933696,46393196544,0,348,0
1426,6937194.459909,277.936,-1.0,-1.0,-1.0,176.5,683933696,46393196544,0,348,0
1427,6937194.736274,276.366,-1.0,-1.0,-1.0,176.2,683933696,46393196544,0,348,0
1428,6937195.013590,277.316,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1429,6937195.291459,277.869,-1.0,-1.0,-1.0,174.9,683933696,46393196544,0,348,0
1430,6937195.572111,280.652,-1.0,-1.0,-1.0,173.1,683933696,46393196544,0,348,0
1431,6937195.848371,276.260,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1432,6937196.122942,274.571,-1.0,-1.0,-1.0,172.2,683933696,46393196544,0,348,0
1433,6937196.401563,278.621,-1.0,-1.0,-1.0,177.4,683933696,46393196544,0,348,0
1434,6937196.678969,277.407,-1.0,-1.0,-1.0,174.9,683933696,46393196544,0,348,0
1435,6937196.956606,277.637,-1.0,-1.0,-1.0,176.7,683933696,46393196544,0,348,0
1436,6937197.236371,279.764,-1.0,-1.0,-1.0,175.0,683933696,46393196544,0,348,0
1437,6937197.515012,278.642,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
1438,6937197.793166,278.154,-1.0,-1.0,-1.0,187.5,683933696,46393196544,0,348,0
1439,6937198.071704,278.538,-1.0,-1.0,-1.0,174.1,683933696,46393196544,0,348,0
1440,6937198.347782,276.077,-1.0,-1.0,-1.0,182.1,683933696,46393196544,0,348,0
1441,6937198.624167,276.386,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1442,6937198.900145,275.978,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1443,6937199.179947,279.801,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
1444,6937199.457642,277.695,-1.0,-1.0,-1.0,173.4,683933696,46393196544,0,348,0
1445,6937199.734745,277.103,-1.0,-1.0,-1.0,170.7,683933696,46393196544,0,348,0
1446,6937200.012796,278.052,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
1447,6937200.292807,280.011,-1.0,-1.0,-1.0,179.0,683933696,46393196544,0,348,0
1448,6937200.573545,280.738,-1.0,-1.0,-1.0,185.7,683933696,46393196544,0,348,0
1449,6937200.851362,277.818,-1.0,-1.0,-1.0,177.1,683933696,46393196544,0,348,0
1450,6937201.128850,277.487,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
1451,6937201.410834,281.984,-1.0,-1.0,-1.0,305.1,683933696,46393196544,0,348,0
1452,6937201.688060,277.226,-1.0,-1.0,-1.0,166.4,683933696,46393196544,0,348,0
1453,6937201.961854,273.794,-1.0,-1.0,-1.0,185.2,683933696,46393196544,0,348,0
1454,6937202.240917,279.063,-1.0,-1.0,-1.0,174.8,683933696,46393196544,0,348,0
1455,6937202.517146,276.229,-1.0,-1.0,-1.0,184.2,683933696,46393196544,0,348,0
1456,6937202.793387,276.241,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1457,6937203.071530,278.143,-1.0,-1.0,-1.0,212.2,683933696,46393196544,0,348,0
1458,6937203.349551,278.022,-1.0,-1.0,-1.0,190.0,683933696,46393196544,0,348,0
1459,6937203.626285,276.734,-1.0,-1.0,-1.0,189.6,683933696,46393196544,0,348,0
1460,6937203.902797,276.512,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1461,6937204.183902,281.105,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1462,6937204.460280,276.378,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
