timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/21 23:42:48.345, 1, 26, 1980 MHz, 116.50 W, 0 %, 1742 MiB
2026/04/21 23:42:48.345, 2, 26, 1980 MHz, 116.77 W, 0 %, 1742 MiB
2026/04/21 23:42:48.345, 3, 23, 1980 MHz, 112.19 W, 0 %, 1742 MiB
2026/04/21 23:42:48.346, 4, 23, 1980 MHz, 116.07 W, 0 %, 1742 MiB
2026/04/21 23:42:48.346, 5, 26, 1980 MHz, 114.78 W, 0 %, 1742 MiB
2026/04/21 23:42:48.346, 6, 25, 1980 MHz, 116.51 W, 0 %, 1742 MiB
2026/04/21 23:42:48.346, 7, 23, 1980 MHz, 112.51 W, 0 %, 1742 MiB
2026/04/21 23:42:49.347, 0, 24, 1980 MHz, 113.44 W, 0 %, 1742 MiB
2026/04/21 23:42:49.348, 1, 26, 1980 MHz, 116.54 W, 0 %, 1742 MiB
2026/04/21 23:42:49.348, 2, 26, 1980 MHz, 116.79 W, 0 %, 1742 MiB
2026/04/21 23:42:49.349, 3, 23, 1980 MHz, 112.13 W, 0 %, 1742 MiB
2026/04/21 23:42:49.349, 4, 24, 1980 MHz, 116.09 W, 0 %, 1742 MiB
2026/04/21 23:42:49.349, 5, 26, 1980 MHz, 114.78 W, 0 %, 1742 MiB
2026/04/21 23:42:49.349, 6, 25, 1980 MHz, 116.12 W, 0 %, 1742 MiB
2026/04/21 23:42:49.349, 7, 23, 1980 MHz, 112.50 W, 0 %, 1742 MiB
2026/04/21 23:42:50.350, 0, 24, 1980 MHz, 113.29 W, 0 %, 1742 MiB
2026/04/21 23:42:50.351, 1, 26, 1980 MHz, 116.57 W, 0 %, 1742 MiB
2026/04/21 23:42:50.351, 2, 26, 1980 MHz, 116.88 W, 0 %, 1742 MiB
2026/04/21 23:42:50.351, 3, 23, 1980 MHz, 112.25 W, 0 %, 1742 MiB
2026/04/21 23:42:50.352, 4, 24, 1980 MHz, 116.10 W, 0 %, 1742 MiB
2026/04/21 23:42:50.352, 5, 26, 1980 MHz, 114.83 W, 0 %, 1742 MiB
2026/04/21 23:42:50.352, 6, 25, 1980 MHz, 115.87 W, 0 %, 1742 MiB
2026/04/21 23:42:50.352, 7, 23, 1980 MHz, 112.54 W, 0 %, 1742 MiB
2026/04/21 23:42:51.353, 0, 24, 1980 MHz, 113.38 W, 0 %, 1742 MiB
2026/04/21 23:42:51.354, 1, 26, 1980 MHz, 116.56 W, 0 %, 1742 MiB
2026/04/21 23:42:51.354, 2, 26, 1980 MHz, 116.90 W, 0 %, 1742 MiB
2026/04/21 23:42:51.354, 3, 23, 1980 MHz, 112.24 W, 0 %, 1742 MiB
2026/04/21 23:42:51.355, 4, 24, 1980 MHz, 116.18 W, 0 %, 1742 MiB
2026/04/21 23:42:51.355, 5, 26, 1980 MHz, 114.87 W, 0 %, 1742 MiB
2026/04/21 23:42:51.355, 6, 25, 1980 MHz, 115.96 W, 0 %, 1742 MiB
2026/04/21 23:42:51.355, 7, 23, 1980 MHz, 112.45 W, 0 %, 1742 MiB
2026/04/21 23:42:52.356, 0, 24, 1980 MHz, 113.33 W, 0 %, 1742 MiB
2026/04/21 23:42:52.357, 1, 26, 1980 MHz, 116.56 W, 0 %, 1742 MiB
2026/04/21 23:42:52.357, 2, 26, 1980 MHz, 116.89 W, 0 %, 1742 MiB
2026/04/21 23:42:52.357, 3, 23, 1980 MHz, 112.28 W, 0 %, 1742 MiB
2026/04/21 23:42:52.358, 4, 24, 1980 MHz, 116.19 W, 0 %, 1742 MiB
2026/04/21 23:42:52.358, 5, 26, 1980 MHz, 114.84 W, 0 %, 1742 MiB
2026/04/21 23:42:52.358, 6, 25, 1980 MHz, 116.00 W, 0 %, 1742 MiB
2026/04/21 23:42:52.358, 7, 23, 1980 MHz, 112.48 W, 0 %, 1742 MiB
2026/04/21 23:42:53.359, 0, 24, 1980 MHz, 113.39 W, 0 %, 1742 MiB
2026/04/21 23:42:53.360, 1, 26, 1980 MHz, 116.60 W, 0 %, 1742 MiB
2026/04/21 23:42:53.360, 2, 26, 1980 MHz, 116.93 W, 0 %, 1742 MiB
2026/04/21 23:42:53.360, 3, 23, 1980 MHz, 111.82 W, 0 %, 1742 MiB
2026/04/21 23:42:53.361, 4, 24, 1980 MHz, 116.19 W, 0 %, 1742 MiB
2026/04/21 23:42:53.361, 5, 26, 1980 MHz, 114.87 W, 0 %, 1742 MiB
2026/04/21 23:42:53.361, 6, 25, 1980 MHz, 115.99 W, 0 %, 1742 MiB
2026/04/21 23:42:53.361, 7, 23, 1980 MHz, 112.52 W, 0 %, 1742 MiB
2026/04/21 23:42:54.362, 0, 24, 1980 MHz, 113.39 W, 0 %, 1742 MiB
2026/04/21 23:42:54.363, 1, 26, 1980 MHz, 116.56 W, 0 %, 1742 MiB
2026/04/21 23:42:54.363, 2, 26, 1980 MHz, 116.93 W, 0 %, 1742 MiB
2026/04/21 23:42:54.363, 3, 23, 1980 MHz, 111.48 W, 0 %, 1742 MiB
2026/04/21 23:42:54.363, 4, 24, 1980 MHz, 116.20 W, 0 %, 1742 MiB
2026/04/21 23:42:54.364, 5, 26, 1980 MHz, 114.86 W, 0 %, 1742 MiB
2026/04/21 23:42:54.364, 6, 25, 1980 MHz, 116.04 W, 0 %, 1742 MiB
